row,column,value,bus_id,stop_id,grey,day,pax,pax_type,pax_round,pax_floor
725,2155.912,#F7FAFF,120,22,253.2,Tue,0.203389830508474,alighting,0,0
200,2158.76,#F9FAFF,121,1,253.4,Tue,0.180790960451976,alighting,0,0
225,2158.76,#E1EDF9,121,2,244.2,Tue,1.22033898305085,alighting,1,1
250,2158.76,#F0F3F8,121,3,246.2,Tue,0.994350282485875,alighting,1,0
275,2158.76,#98C1DD,121,4,208.5,Tue,5.25423728813559,alighting,5,5
300,2158.76,#A8D0E9,121,5,221.5,Tue,3.78531073446327,alighting,4,3
325,2158.76,#86BCD8,121,6,202.2,Tue,5.96610169491525,alighting,6,5
350,2158.76,#E4EDF4,121,7,241,Tue,1.5819209039548,alighting,2,1
375,2158.76,#F7FAFF,121,8,253.2,Tue,0.203389830508474,alighting,0,0
400,2158.76,#E4EDF6,121,9,242.4,Tue,1.42372881355932,alighting,1,1
425,2158.76,#C7DAEB,121,10,228,Tue,3.05084745762712,alighting,3,3
450,2158.76,#E7EEF8,121,11,244.3,Tue,1.2090395480226,alighting,1,1
475,2158.76,#7CB8DC,121,12,203.2,Tue,5.85310734463277,alighting,6,5
500,2158.76,#CFE0F2,121,13,234.9,Tue,2.27118644067797,alighting,2,2
525,2158.76,#EDF4FE,121,14,250.3,Tue,0.531073446327685,alighting,1,0
550,2158.76,#D2E8F5,121,15,238.9,Tue,1.81920903954802,alighting,2,1
575,2158.76,#F7FBFE,121,16,252.7,Tue,0.259887005649716,alighting,0,0
600,2158.76,#E4EDF6,121,17,242.4,Tue,1.42372881355932,alighting,1,1
625,2158.76,#F7FAFF,121,18,253.2,Tue,0.203389830508474,alighting,0,0
650,2158.76,#F7FAFF,121,19,253.2,Tue,0.203389830508474,alighting,0,0
675,2158.76,#F7FAFF,121,20,253.2,Tue,0.203389830508474,alighting,0,0
700,2158.76,#F7FAFF,121,21,253.2,Tue,0.203389830508474,alighting,0,0
725,2158.76,#F7FAFF,121,22,253.2,Tue,0.203389830508474,alighting,0,0
200,2161.608,#EFF9FF,122,1,252.2,Tue,0.316384180790958,alighting,0,0
225,2161.608,#CFE9FA,122,2,242.3,Tue,1.43502824858757,alighting,1,1
250,2161.608,#F9F9FB,122,3,250.4,Tue,0.519774011299436,alighting,1,0
275,2161.608,#D4F3FF,122,4,248.3,Tue,0.75706214689265,alighting,1,0
300,2161.608,#CBE2F0,122,5,233.5,Tue,2.42937853107344,alighting,2,2
325,2161.608,#EEF4FF,122,6,251.1,Tue,0.440677966101692,alighting,0,0
350,2161.608,#EFF9FF,122,7,252.2,Tue,0.316384180790958,alighting,0,0
375,2161.608,#F7FAFF,122,8,253.2,Tue,0.203389830508474,alighting,0,0
400,2161.608,#F4FBFF,122,9,253.1,Tue,0.21468926553672,alighting,0,0
425,2161.608,#F0F7FF,122,10,251.9,Tue,0.350282485875702,alighting,0,0
450,2161.608,#EBF9FF,122,11,251.8,Tue,0.361581920903951,alighting,0,0
475,2161.608,#B1CFE7,122,12,220.8,Tue,3.86440677966101,alighting,4,3
500,2161.608,#B8D4EC,122,13,226,Tue,3.27683615819209,alighting,3,3
525,2161.608,#F2F9FF,122,14,252.5,Tue,0.282485875706211,alighting,0,0
550,2161.608,#ECF5FE,122,15,250.4,Tue,0.519774011299436,alighting,1,0
575,2161.608,#F7FAFF,122,16,253.2,Tue,0.203389830508474,alighting,0,0
600,2161.608,#F5F8FD,122,17,251.2,Tue,0.429378531073446,alighting,0,0
625,2161.608,#F7FAFF,122,18,253.2,Tue,0.203389830508474,alighting,0,0
650,2161.608,#F7FAFF,122,19,253.2,Tue,0.203389830508474,alighting,0,0
675,2161.608,#F7FAFF,122,20,253.2,Tue,0.203389830508474,alighting,0,0
700,2161.608,#F7FAFF,122,21,253.2,Tue,0.203389830508474,alighting,0,0
725,2161.608,#F7FAFF,122,22,253.2,Tue,0.203389830508474,alighting,0,0
200,2164.456,#D6E0E9,123,1,229.3,Tue,2.90395480225988,alighting,3,2
225,2164.456,#BDD3E1,123,2,218.6,Tue,4.11299435028248,alighting,4,4
250,2164.456,#F9FCFF,123,3,253.8,Tue,0.135593220338979,alighting,0,0
275,2164.456,#468FBA,123,4,165.8,Tue,10.0790960451977,alighting,10,10
300,2164.456,#A8CDE8,123,5,220.2,Tue,3.93220338983051,alighting,4,3
325,2164.456,#EEF5FF,123,6,251.3,Tue,0.418079096045194,alighting,0,0
350,2164.456,#D6E0EA,123,7,230,Tue,2.82485875706215,alighting,3,2
375,2164.456,#F7FAFF,123,8,253.2,Tue,0.203389830508474,alighting,0,0
400,2164.456,#F6FBFF,123,9,253.3,Tue,0.192090395480221,alighting,0,0
425,2164.456,#E5EEF7,123,10,243.4,Tue,1.31073446327684,alighting,1,1
450,2164.456,#CCD9E2,123,11,222,Tue,3.72881355932203,alighting,4,3
475,2164.456,#C6DBEC,123,12,228.8,Tue,2.96045197740113,alighting,3,2
500,2164.456,#CBDCF8,123,13,237.9,Tue,1.93220338983051,alighting,2,1
525,2164.456,#E5ECF6,123,14,242.3,Tue,1.43502824858757,alighting,1,1
550,2164.456,#E2EBF4,123,15,240.4,Tue,1.64971751412429,alighting,2,1
575,2164.456,#F7FAFF,123,16,253.2,Tue,0.203389830508474,alighting,0,0
600,2164.456,#F9FCFF,123,17,253.8,Tue,0.135593220338979,alighting,0,0
625,2164.456,#F7FAFF,123,18,253.2,Tue,0.203389830508474,alighting,0,0
650,2164.456,#F7FAFF,123,19,253.2,Tue,0.203389830508474,alighting,0,0
675,2164.456,#F7FAFF,123,20,253.2,Tue,0.203389830508474,alighting,0,0
700,2164.456,#F7FAFF,123,21,253.2,Tue,0.203389830508474,alighting,0,0
725,2164.456,#F7FAFF,123,22,253.2,Tue,0.203389830508474,alighting,0,0
200,2167.304,#EDF6FF,124,1,251.4,Tue,0.406779661016948,alighting,0,0
225,2167.304,#DAE8F5,124,2,239.7,Tue,1.72881355932203,alighting,2,1
250,2167.304,#E5ECF4,124,3,240.9,Tue,1.59322033898305,alighting,2,1
275,2167.304,#E8F9FF,124,4,251.5,Tue,0.395480225988699,alighting,0,0
300,2167.304,#E0F0FD,124,5,247.5,Tue,0.847457627118644,alighting,1,0
325,2167.304,#F0F4FF,124,6,251.3,Tue,0.418079096045194,alighting,0,0
350,2167.304,#ECF6FF,124,7,251.3,Tue,0.418079096045194,alighting,0,0
375,2167.304,#F7FAFF,124,8,253.2,Tue,0.203389830508474,alighting,0,0
400,2167.304,#F9FAFC,124,9,251.3,Tue,0.418079096045197,alighting,0,0
425,2167.304,#E3EFFB,124,10,246.2,Tue,0.994350282485875,alighting,1,0
450,2167.304,#F8FCFF,124,11,253.7,Tue,0.146892655367232,alighting,0,0
475,2167.304,#D8E8F5,124,12,239.5,Tue,1.75141242937853,alighting,2,1
500,2167.304,#7FBDD6,124,13,200.3,Tue,6.18079096045198,alighting,6,6
525,2167.304,#F0F7FF,124,14,251.9,Tue,0.350282485875702,alighting,0,0
550,2167.304,#F5FCFF,124,15,253.4,Tue,0.180790960451976,alighting,0,0
575,2167.304,#F7FAFF,124,16,253.2,Tue,0.203389830508474,alighting,0,0
600,2167.304,#F0F3F8,124,17,246.2,Tue,0.994350282485875,alighting,1,0
625,2167.304,#F7FAFF,124,18,253.2,Tue,0.203389830508474,alighting,0,0
650,2167.304,#F7FAFF,124,19,253.2,Tue,0.203389830508474,alighting,0,0
675,2167.304,#F7FAFF,124,20,253.2,Tue,0.203389830508474,alighting,0,0
700,2167.304,#F7FAFF,124,21,253.2,Tue,0.203389830508474,alighting,0,0
725,2167.304,#F7FAFF,124,22,253.2,Tue,0.203389830508474,alighting,0,0
200,2170.152,#E5ECF4,125,1,240.9,Tue,1.59322033898305,alighting,2,1
225,2170.152,#EDF7FF,125,2,251.6,Tue,0.384180790960446,alighting,0,0
250,2170.152,#F4FBFF,125,3,253.1,Tue,0.21468926553672,alighting,0,0
275,2170.152,#DFF1FF,125,4,249,Tue,0.677966101694913,alighting,1,0
300,2170.152,#DBE8F1,125,5,237,Tue,2.03389830508474,alighting,2,2
325,2170.152,#F9FCFF,125,6,253.8,Tue,0.135593220338979,alighting,0,0
350,2170.152,#F2FDFF,125,7,253.3,Tue,0.192090395480221,alighting,0,0
375,2170.152,#F7FAFF,125,8,253.2,Tue,0.203389830508474,alighting,0,0
400,2170.152,#F6FAFD,125,9,251.7,Tue,0.372881355932204,alighting,0,0
425,2170.152,#E3EDF7,125,10,243,Tue,1.35593220338983,alighting,1,1
450,2170.152,#F8FBFF,125,11,253.5,Tue,0.169491525423727,alighting,0,0
475,2170.152,#CDE2F3,125,12,235.8,Tue,2.16949152542373,alighting,2,2
500,2170.152,#6BB0CF,125,13,190.8,Tue,7.25423728813559,alighting,7,7
525,2170.152,#EDF4FE,125,14,250.3,Tue,0.531073446327685,alighting,1,0
550,2170.152,#EFF4FA,125,15,247.7,Tue,0.824858757062145,alighting,1,0
575,2170.152,#F7FAFF,125,16,253.2,Tue,0.203389830508474,alighting,0,0
600,2170.152,#F7FAFF,125,17,253.2,Tue,0.203389830508474,alighting,0,0
625,2170.152,#F8FBFF,125,18,253.5,Tue,0.169491525423727,alighting,0,0
650,2170.152,#F7FAFF,125,19,253.2,Tue,0.203389830508474,alighting,0,0
675,2170.152,#F7FAFF,125,20,253.2,Tue,0.203389830508474,alighting,0,0
700,2170.152,#F7FAFF,125,21,253.2,Tue,0.203389830508474,alighting,0,0
725,2170.152,#F7FAFF,125,22,253.2,Tue,0.203389830508474,alighting,0,0
200,2173,#F6FDFF,126,1,253.7,Tue,0.146892655367232,alighting,0,0
225,2173,#D8E5EE,126,2,234,Tue,2.3728813559322,alighting,2,2
250,2173,#F9FAFF,126,3,253.4,Tue,0.180790960451976,alighting,0,0
275,2173,#D5E8EF,126,4,235,Tue,2.25988700564972,alighting,2,2
300,2173,#C3DCF2,126,5,232.9,Tue,2.49717514124294,alighting,2,2
325,2173,#F1F1F9,126,6,246.6,Tue,0.949152542372879,alighting,1,0
350,2173,#DEE9ED,126,7,234.7,Tue,2.29378531073446,alighting,2,2
375,2173,#F7FAFF,126,8,253.2,Tue,0.203389830508474,alighting,0,0
400,2173,#F5FEFF,126,9,253.8,Tue,0.135593220338979,alighting,0,0
425,2173,#F9FCFF,126,10,253.8,Tue,0.135593220338979,alighting,0,0
450,2173,#E3EAF2,126,11,238.9,Tue,1.81920903954802,alighting,2,1
475,2173,#DAE8F3,126,12,238.3,Tue,1.88700564971751,alighting,2,1
500,2173,#DBEBFF,126,13,247.4,Tue,0.858757062146889,alighting,1,0
525,2173,#EFF6FF,126,14,251.6,Tue,0.384180790960446,alighting,0,0
550,2173,#F9FCFF,126,15,253.8,Tue,0.135593220338979,alighting,0,0
575,2173,#F7FAFF,126,16,253.2,Tue,0.203389830508474,alighting,0,0
600,2173,#F7FAFF,126,17,253.2,Tue,0.203389830508474,alighting,0,0
625,2173,#F8FBFF,126,18,253.5,Tue,0.169491525423727,alighting,0,0
650,2173,#F7FAFF,126,19,253.2,Tue,0.203389830508474,alighting,0,0
675,2173,#F7FAFF,126,20,253.2,Tue,0.203389830508474,alighting,0,0
700,2173,#F7FAFF,126,21,253.2,Tue,0.203389830508474,alighting,0,0
725,2173,#F7FAFF,126,22,253.2,Tue,0.203389830508474,alighting,0,0
200,2175.848,#EBF4FD,127,1,249.4,Tue,0.632768361581917,alighting,1,0
225,2175.848,#E3F0F9,127,2,245,Tue,1.12994350282486,alighting,1,1
250,2175.848,#F9FAFC,127,3,251.3,Tue,0.418079096045197,alighting,0,0
275,2175.848,#E4EBFB,127,4,245.5,Tue,1.07344632768361,alighting,1,1
300,2175.848,#F7FAFF,127,5,253.2,Tue,0.203389830508474,alighting,0,0
325,2175.848,#F7FAFF,127,6,253.2,Tue,0.203389830508474,alighting,0,0
350,2175.848,#F3FCFF,127,7,253.2,Tue,0.203389830508474,alighting,0,0
375,2175.848,#F7FAFF,127,8,253.2,Tue,0.203389830508474,alighting,0,0
400,2175.848,#DEE8F1,127,9,237.3,Tue,2,alighting,2,1
425,2175.848,#F7FAFF,127,10,253.2,Tue,0.203389830508474,alighting,0,0
450,2175.848,#EEF7FF,127,11,251.7,Tue,0.372881355932204,alighting,0,0
475,2175.848,#F4FDFF,127,12,253.5,Tue,0.169491525423727,alighting,0,0
500,2175.848,#E4EFF5,127,13,242.1,Tue,1.45762711864406,alighting,1,1
525,2175.848,#E5ECF6,127,14,242.3,Tue,1.43502824858757,alighting,1,1
550,2175.848,#F8FBFF,127,15,253.5,Tue,0.169491525423727,alighting,0,0
575,2175.848,#F7FAFF,127,16,253.2,Tue,0.203389830508474,alighting,0,0
600,2175.848,#F6FBFF,127,17,253.3,Tue,0.192090395480221,alighting,0,0
625,2175.848,#EFF4F8,127,18,246.3,Tue,0.983050847457623,alighting,1,0
650,2175.848,#F7FAFF,127,19,253.2,Tue,0.203389830508474,alighting,0,0
675,2175.848,#F7FAFF,127,20,253.2,Tue,0.203389830508474,alighting,0,0
700,2175.848,#F7FAFF,127,21,253.2,Tue,0.203389830508474,alighting,0,0
725,2175.848,#F7FAFF,127,22,253.2,Tue,0.203389830508474,alighting,0,0
200,2178.696,#DDE9F7,128,1,241.6,Tue,1.51412429378531,alighting,2,1
225,2178.696,#F7FBFF,128,2,253.4,Tue,0.180790960451976,alighting,0,0
250,2178.696,#F7FAFF,128,3,253.2,Tue,0.203389830508474,alighting,0,0
275,2178.696,#D9E3ED,128,4,233,Tue,2.48587570621469,alighting,2,2
300,2178.696,#DDE7F1,128,5,237,Tue,2.03389830508474,alighting,2,2
325,2178.696,#ECF4F7,128,6,245.3,Tue,1.09604519774011,alighting,1,1
350,2178.696,#F7FAFF,128,7,253.2,Tue,0.203389830508474,alighting,0,0
375,2178.696,#F7FAFF,128,8,253.2,Tue,0.203389830508474,alighting,0,0
400,2178.696,#F7FEFF,128,9,254,Tue,0.112994350282484,alighting,0,0
425,2178.696,#EFF3FC,128,10,248.9,Tue,0.689265536723163,alighting,1,0
450,2178.696,#EFF3FC,128,11,248.9,Tue,0.689265536723163,alighting,1,0
475,2178.696,#9AC5D8,128,12,206,Tue,5.53672316384181,alighting,6,5
500,2178.696,#E3F1FE,128,13,248.7,Tue,0.711864406779661,alighting,1,0
525,2178.696,#F1F5FE,128,14,250.9,Tue,0.463276836158194,alighting,0,0
550,2178.696,#FBFEFF,128,15,254.4,Tue,0.0677966101694878,alighting,0,0
575,2178.696,#F7FAFF,128,16,253.2,Tue,0.203389830508474,alighting,0,0
600,2178.696,#EDF4FC,128,17,248.9,Tue,0.689265536723163,alighting,1,0
625,2178.696,#EFF6FE,128,18,250.9,Tue,0.463276836158194,alighting,0,0
650,2178.696,#F7FBFF,128,19,253.4,Tue,0.180790960451976,alighting,0,0
675,2178.696,#F7FAFF,128,20,253.2,Tue,0.203389830508474,alighting,0,0
700,2178.696,#F7FAFF,128,21,253.2,Tue,0.203389830508474,alighting,0,0
725,2178.696,#F7FAFF,128,22,253.2,Tue,0.203389830508474,alighting,0,0
200,2181.544,#ECF3FB,129,1,247.9,Tue,0.802259887005651,alighting,1,0
225,2181.544,#EEF2FB,129,2,247.9,Tue,0.802259887005651,alighting,1,0
250,2181.544,#F7FAFF,129,3,253.2,Tue,0.203389830508474,alighting,0,0
275,2181.544,#EBF3FE,129,4,249.9,Tue,0.576271186440678,alighting,1,0
300,2181.544,#EBF3FE,129,5,249.9,Tue,0.576271186440678,alighting,1,0
325,2181.544,#F6FBFF,129,6,253.3,Tue,0.192090395480221,alighting,0,0
350,2181.544,#F7FAFF,129,7,253.2,Tue,0.203389830508474,alighting,0,0
375,2181.544,#F6F9FE,129,8,252.2,Tue,0.316384180790958,alighting,0,0
400,2181.544,#F2F9FF,129,9,252.5,Tue,0.282485875706211,alighting,0,0
425,2181.544,#F0F4FD,129,10,249.9,Tue,0.576271186440675,alighting,1,0
450,2181.544,#F6FAFF,129,11,253.1,Tue,0.214689265536723,alighting,0,0
475,2181.544,#D7E6FB,129,12,243.2,Tue,1.33333333333333,alighting,1,1
500,2181.544,#C7DAE9,129,13,226.6,Tue,3.2090395480226,alighting,3,3
525,2181.544,#F8FCFF,129,14,253.7,Tue,0.146892655367232,alighting,0,0
550,2181.544,#F4FBFF,129,15,253.1,Tue,0.21468926553672,alighting,0,0
575,2181.544,#F7FAFF,129,16,253.2,Tue,0.203389830508474,alighting,0,0
600,2181.544,#F0F5FB,129,17,248.7,Tue,0.711864406779661,alighting,1,0
625,2181.544,#E7EEF6,129,18,242.9,Tue,1.36723163841808,alighting,1,1
650,2181.544,#EFF3FC,129,19,248.9,Tue,0.689265536723163,alighting,1,0
675,2181.544,#F7FAFF,129,20,253.2,Tue,0.203389830508474,alighting,0,0
700,2181.544,#F7FAFF,129,21,253.2,Tue,0.203389830508474,alighting,0,0
725,2181.544,#F7FAFF,129,22,253.2,Tue,0.203389830508474,alighting,0,0
200,2184.392,#F6F9FE,130,1,252.2,Tue,0.316384180790958,alighting,0,0
225,2184.392,#E8ECF5,130,2,241.9,Tue,1.48022598870056,alighting,1,1
250,2184.392,#F6FBFF,130,3,253.3,Tue,0.192090395480221,alighting,0,0
275,2184.392,#E6EFF8,130,4,244.4,Tue,1.19774011299435,alighting,1,1
300,2184.392,#F4FDFF,130,5,253.5,Tue,0.169491525423727,alighting,0,0
325,2184.392,#F7FCFF,130,6,253.6,Tue,0.158192090395474,alighting,0,0
350,2184.392,#F7FAFF,130,7,253.2,Tue,0.203389830508474,alighting,0,0
375,2184.392,#F0F3F8,130,8,246.2,Tue,0.994350282485875,alighting,1,0
400,2184.392,#E5EBF9,130,9,244.2,Tue,1.22033898305085,alighting,1,1
425,2184.392,#F8FCFF,130,10,253.7,Tue,0.146892655367232,alighting,0,0
450,2184.392,#EFF3FC,130,11,248.9,Tue,0.689265536723163,alighting,1,0
475,2184.392,#DCF0F7,130,12,242.9,Tue,1.36723163841808,alighting,1,1
500,2184.392,#CDE2F5,130,13,237.2,Tue,2.01129943502825,alighting,2,2
525,2184.392,#F6FAFF,130,14,253.1,Tue,0.214689265536723,alighting,0,0
550,2184.392,#DFE8F1,130,15,237.4,Tue,1.98870056497175,alighting,2,1
575,2184.392,#F7FAFF,130,16,253.2,Tue,0.203389830508474,alighting,0,0
600,2184.392,#F9FCFF,130,17,253.8,Tue,0.135593220338979,alighting,0,0
625,2184.392,#EEF5FD,130,18,249.9,Tue,0.576271186440678,alighting,1,0
650,2184.392,#F0F4FD,130,19,249.9,Tue,0.576271186440675,alighting,1,0
675,2184.392,#F7FAFF,130,20,253.2,Tue,0.203389830508474,alighting,0,0
700,2184.392,#F7FAFF,130,21,253.2,Tue,0.203389830508474,alighting,0,0
725,2184.392,#F7FAFF,130,22,253.2,Tue,0.203389830508474,alighting,0,0
200,2187.24,#F9FAFE,131,1,252.7,Tue,0.259887005649716,alighting,0,0
225,2187.24,#F8FCFF,131,2,253.7,Tue,0.146892655367232,alighting,0,0
250,2187.24,#EEF5FD,131,3,249.9,Tue,0.576271186440678,alighting,1,0
275,2187.24,#EFF6FE,131,4,250.9,Tue,0.463276836158194,alighting,0,0
300,2187.24,#E9F0F8,131,5,244.9,Tue,1.14124293785311,alighting,1,1
325,2187.24,#F9FAFF,131,6,253.4,Tue,0.180790960451976,alighting,0,0
350,2187.24,#F7FAFF,131,7,253.2,Tue,0.203389830508474,alighting,0,0
375,2187.24,#F9FCFF,131,8,253.8,Tue,0.135593220338979,alighting,0,0
400,2187.24,#E5EBF7,131,9,242.8,Tue,1.37853107344633,alighting,1,1
425,2187.24,#E9EDF6,131,10,242.9,Tue,1.36723163841808,alighting,1,1
450,2187.24,#F8FCFF,131,11,253.7,Tue,0.146892655367232,alighting,0,0
475,2187.24,#FFF6FE,131,12,252.5,Tue,0.282485875706211,alighting,0,0
500,2187.24,#C3D8EB,131,13,227.2,Tue,3.14124293785311,alighting,3,3
525,2187.24,#E6EAF3,131,14,239.9,Tue,1.70621468926553,alighting,2,1
550,2187.24,#F4FBFF,131,15,253.1,Tue,0.21468926553672,alighting,0,0
575,2187.24,#F7FAFF,131,16,253.2,Tue,0.203389830508474,alighting,0,0
600,2187.24,#F3FAFF,131,17,252.8,Tue,0.248587570621467,alighting,0,0
625,2187.24,#F6FDFF,131,18,253.7,Tue,0.146892655367232,alighting,0,0
650,2187.24,#F0F4FD,131,19,249.9,Tue,0.576271186440675,alighting,1,0
675,2187.24,#F7FAFF,131,20,253.2,Tue,0.203389830508474,alighting,0,0
700,2187.24,#F7FAFF,131,21,253.2,Tue,0.203389830508474,alighting,0,0
725,2187.24,#F7FAFF,131,22,253.2,Tue,0.203389830508474,alighting,0,0
200,2190.088,#F9FAFF,132,1,253.4,Tue,0.180790960451976,alighting,0,0
225,2190.088,#F0F4FD,132,2,249.9,Tue,0.576271186440675,alighting,1,0
250,2190.088,#EEF7FF,132,3,251.7,Tue,0.372881355932204,alighting,0,0
275,2190.088,#F9FEFF,132,4,254.2,Tue,0.0903954802259896,alighting,0,0
300,2190.088,#F3F8FE,132,5,251.7,Tue,0.372881355932204,alighting,0,0
325,2190.088,#F9FAFF,132,6,253.4,Tue,0.180790960451976,alighting,0,0
350,2190.088,#F9FCFF,132,7,253.8,Tue,0.135593220338979,alighting,0,0
375,2190.088,#F7FAFF,132,8,253.2,Tue,0.203389830508474,alighting,0,0
400,2190.088,#EDF4FC,132,9,248.9,Tue,0.689265536723163,alighting,1,0
425,2190.088,#F3F7FF,132,10,252.2,Tue,0.316384180790958,alighting,0,0
450,2190.088,#F0F4FD,132,11,249.9,Tue,0.576271186440675,alighting,1,0
475,2190.088,#D8F1F8,132,12,243.4,Tue,1.31073446327683,alighting,1,1
500,2190.088,#CEE1F2,132,13,235,Tue,2.25988700564972,alighting,2,2
525,2190.088,#F7FBFF,132,14,253.4,Tue,0.180790960451976,alighting,0,0
550,2190.088,#F6FBFF,132,15,253.3,Tue,0.192090395480221,alighting,0,0
575,2190.088,#F7FAFF,132,16,253.2,Tue,0.203389830508474,alighting,0,0
600,2190.088,#D3DFEB,132,17,230.2,Tue,2.80225988700565,alighting,3,2
625,2190.088,#EEF5FD,132,18,249.9,Tue,0.576271186440678,alighting,1,0
650,2190.088,#F8FCFF,132,19,253.7,Tue,0.146892655367232,alighting,0,0
675,2190.088,#F7FAFF,132,20,253.2,Tue,0.203389830508474,alighting,0,0
700,2190.088,#F9FCFF,132,21,253.8,Tue,0.135593220338979,alighting,0,0
725,2190.088,#F7FAFF,132,22,253.2,Tue,0.203389830508474,alighting,0,0
200,2192.936,#F9FAFE,133,1,252.7,Tue,0.259887005649716,alighting,0,0
225,2192.936,#F5F8FF,133,2,252.6,Tue,0.271186440677965,alighting,0,0
250,2192.936,#E6EBF1,133,3,238.7,Tue,1.84180790960452,alighting,2,1
275,2192.936,#E6EBEF,133,4,237.3,Tue,2,alighting,2,2
300,2192.936,#EBEEF3,133,5,241.2,Tue,1.5593220338983,alighting,2,1
325,2192.936,#F7FAFF,133,6,253.2,Tue,0.203389830508474,alighting,0,0
350,2192.936,#F0F3F8,133,7,246.2,Tue,0.994350282485875,alighting,1,0
375,2192.936,#F7FAFF,133,8,253.2,Tue,0.203389830508474,alighting,0,0
400,2192.936,#F6F9FE,133,9,252.2,Tue,0.316384180790958,alighting,0,0
425,2192.936,#ECF5FE,133,10,250.4,Tue,0.519774011299436,alighting,1,0
450,2192.936,#E1EDF9,133,11,244.2,Tue,1.22033898305085,alighting,1,1
475,2192.936,#D1E1F0,133,12,233.9,Tue,2.38418079096045,alighting,2,2
500,2192.936,#D3E0F0,133,13,233.9,Tue,2.38418079096045,alighting,2,2
525,2192.936,#F6FBFF,133,14,253.3,Tue,0.192090395480221,alighting,0,0
550,2192.936,#DEE7F0,133,15,236.4,Tue,2.10169491525424,alighting,2,2
575,2192.936,#F7FAFF,133,16,253.2,Tue,0.203389830508474,alighting,0,0
600,2192.936,#E0EEFB,133,17,245.7,Tue,1.05084745762712,alighting,1,1
625,2192.936,#E2EBF2,133,18,239,Tue,1.80790960451978,alighting,2,1
650,2192.936,#F0F3FA,133,19,247.6,Tue,0.836158192090394,alighting,1,0
675,2192.936,#F8FBFF,133,20,253.5,Tue,0.169491525423727,alighting,0,0
700,2192.936,#F0F3F8,133,21,246.2,Tue,0.994350282485875,alighting,1,0
725,2192.936,#F7FAFF,133,22,253.2,Tue,0.203389830508474,alighting,0,0
200,2195.784,#F8FBFF,134,1,253.5,Tue,0.169491525423727,alighting,0,0
225,2195.784,#F6F9FE,134,2,252.2,Tue,0.316384180790958,alighting,0,0
250,2195.784,#F7FCFF,134,3,253.6,Tue,0.158192090395474,alighting,0,0
275,2195.784,#F5FCFF,134,4,253.4,Tue,0.180790960451976,alighting,0,0
300,2195.784,#F3FCFF,134,5,253.2,Tue,0.203389830508474,alighting,0,0
325,2195.784,#F7FAFF,134,6,253.2,Tue,0.203389830508474,alighting,0,0
350,2195.784,#F8FBFF,134,7,253.5,Tue,0.169491525423727,alighting,0,0
375,2195.784,#F7FAFF,134,8,253.2,Tue,0.203389830508474,alighting,0,0
400,2195.784,#F8FBFF,134,9,253.5,Tue,0.169491525423727,alighting,0,0
425,2195.784,#D9E7F0,134,10,235.9,Tue,2.15819209039548,alighting,2,2
450,2195.784,#D3E1EA,134,11,229.9,Tue,2.83615819209039,alighting,3,2
475,2195.784,#B7D2E7,134,12,222,Tue,3.72881355932203,alighting,4,3
500,2195.784,#DCECFB,134,13,244.9,Tue,1.14124293785311,alighting,1,1
525,2195.784,#E5EAF0,134,14,237.7,Tue,1.954802259887,alighting,2,1
550,2195.784,#E5EFF9,134,15,245,Tue,1.12994350282486,alighting,1,1
575,2195.784,#F7FAFF,134,16,253.2,Tue,0.203389830508474,alighting,0,0
600,2195.784,#F9FEFF,134,17,254.2,Tue,0.0903954802259896,alighting,0,0
625,2195.784,#ECF5FC,134,18,249,Tue,0.677966101694917,alighting,1,0
650,2195.784,#F8FBFF,134,19,253.5,Tue,0.169491525423727,alighting,0,0
675,2195.784,#F9FCFF,134,20,253.8,Tue,0.135593220338979,alighting,0,0
700,2195.784,#F8FBFF,134,21,253.5,Tue,0.169491525423727,alighting,0,0
725,2195.784,#F7FAFF,134,22,253.2,Tue,0.203389830508474,alighting,0,0
200,2198.632,#F2F9FF,135,1,252.5,Tue,0.282485875706211,alighting,0,0
225,2198.632,#F6F9FE,135,2,252.2,Tue,0.316384180790958,alighting,0,0
250,2198.632,#F6FBFF,135,3,253.3,Tue,0.192090395480221,alighting,0,0
275,2198.632,#F9FAFF,135,4,253.4,Tue,0.180790960451976,alighting,0,0
300,2198.632,#D8E8F7,135,5,240.9,Tue,1.59322033898305,alighting,2,1
325,2198.632,#F7FAFF,135,6,253.2,Tue,0.203389830508474,alighting,0,0
350,2198.632,#F2F5FA,135,7,248.2,Tue,0.768361581920903,alighting,1,0
375,2198.632,#F7FAFF,135,8,253.2,Tue,0.203389830508474,alighting,0,0
400,2198.632,#E5EAF0,135,9,237.7,Tue,1.954802259887,alighting,2,1
425,2198.632,#DEF0FE,135,10,248,Tue,0.790960451977398,alighting,1,0
450,2198.632,#F1FAFF,135,11,252.6,Tue,0.271186440677965,alighting,0,0
475,2198.632,#BFDFF6,135,12,235.9,Tue,2.15819209039548,alighting,2,2
500,2198.632,#CFE0F2,135,13,234.9,Tue,2.27118644067797,alighting,2,2
525,2198.632,#F4FBFF,135,14,253.1,Tue,0.21468926553672,alighting,0,0
550,2198.632,#F4FDFF,135,15,253.5,Tue,0.169491525423727,alighting,0,0
575,2198.632,#F7FAFF,135,16,253.2,Tue,0.203389830508474,alighting,0,0
600,2198.632,#F7FAFF,135,17,253.2,Tue,0.203389830508474,alighting,0,0
625,2198.632,#F5FCFF,135,18,253.4,Tue,0.180790960451976,alighting,0,0
